bookrow_id,bookstoreid,storeid,storenumber,storedisplayname,termid,termname,termnumber,programid,programname,campusid,campusname,department,departmentname,division,divisionname,courseid,coursename,section,sectionname,instructor,schoolname,cmid,mtcid,bookimage,title,edition,author,isbn,materialtype,requirementtype,publisher,publishercode,productcatentryid,copyrightyear,pricerangedisplay,booklink,store_url,user_guid,course_codes,created_on,last_updated_on,code
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,06,06, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134452313_t.gif,Fundamentals of Anatomy and Physiology (Looseleaf) - Text Only,11TH 18,"martini,frederich./nath,judil./bartholomew,edwinf.",9780134452319, ,Recommended,PEARSON, , , ,$228.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:7,2022-8-24 9:46:7,763_1_22_F_35_321_5
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,07,07, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001893174_t.gif,Fundamentals of Anatomy and Physiology - Text Only,11TH 18,"martini,frederich./nath,judil.",9780134396026, ,REQUIRED,PEARSON, , , ,$332.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:7,2022-8-24 9:46:7,763_1_22_F_35_321_6
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,07,07, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134452313_t.gif,Fundamentals of Anatomy and Physiology (Looseleaf) - Text Only,11TH 18,"martini,frederich./nath,judil./bartholomew,edwinf.",9780134452319, ,Recommended,PEARSON, , , ,$228.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:7,2022-8-24 9:46:7,763_1_22_F_35_321_6
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,08,08, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001893174_t.gif,Fundamentals of Anatomy and Physiology - Text Only,11TH 18,"martini,frederich./nath,judil.",9780134396026, ,REQUIRED,PEARSON, , , ,$332.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:7,2022-8-24 9:46:7,763_1_22_F_35_321_7
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,08,08, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134452313_t.gif,Fundamentals of Anatomy and Physiology (Looseleaf) - Text Only,11TH 18,"martini,frederich./nath,judil./bartholomew,edwinf.",9780134452319, ,Recommended,PEARSON, , , ,$228.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:7,2022-8-24 9:46:7,763_1_22_F_35_321_7
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,09,09, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001893174_t.gif,Fundamentals of Anatomy and Physiology - Text Only,11TH 18,"martini,frederich./nath,judil.",9780134396026, ,REQUIRED,PEARSON, , , ,$332.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:8,2022-8-24 9:46:8,763_1_22_F_35_321_8
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,09,09, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134452313_t.gif,Fundamentals of Anatomy and Physiology (Looseleaf) - Text Only,11TH 18,"martini,frederich./nath,judil./bartholomew,edwinf.",9780134452319, ,Recommended,PEARSON, , , ,$228.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:8,2022-8-24 9:46:8,763_1_22_F_35_321_8
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,10,10, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M001893174_t.gif,Fundamentals of Anatomy and Physiology - Text Only,11TH 18,"martini,frederich./nath,judil.",9780134396026, ,REQUIRED,PEARSON, , , ,$332.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:8,2022-8-24 9:46:8,763_1_22_F_35_321_9
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,321,321,10,10, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0134452313_t.gif,Fundamentals of Anatomy and Physiology (Looseleaf) - Text Only,11TH 18,"martini,frederich./nath,judil./bartholomew,edwinf.",9780134452319, ,Recommended,PEARSON, , , ,$228.79, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:8,2022-8-24 9:46:8,763_1_22_F_35_321_9
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,323,323,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:9,2022-8-24 9:46:9,763_1_22_F_35_323_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,323,323,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:9,2022-8-24 9:46:9,763_1_22_F_35_323_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,323,323,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:9,2022-8-24 9:46:9,763_1_22_F_35_323_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,323,323,04,04, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:9,2022-8-24 9:46:9,763_1_22_F_35_323_4
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,404,404,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002258153_t.gif,Principles of Development,6TH 19,"wolpert,lewis/tickle,cheryll/arias,alfonso",9780198800569, ,REQUIRED,OXF, , , ,$224.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:9,2022-8-24 9:46:9,763_1_22_F_35_404_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,411,411,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:10,2022-8-24 9:46:10,763_1_22_F_35_411_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,411,411,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Evolution: Making Sense of Life - With Access,3RD 20,"zimmer,carl",9781319374181, ,REQUIRED,MAC HIGHER, , , ,$92.22, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:10,2022-8-24 9:46:10,763_1_22_F_35_411_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,411,411,61,61, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,EVOLUTION (LL) W/ACHIEVE (1-TERM),3RD,emlen,9781319423773, ,Recommended,MAC HIGHER, , , ,$136.58, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:10,2022-8-24 9:46:10,763_1_22_F_35_411_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,50,50, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:10,2022-8-24 9:46:10,763_1_22_F_35_424_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,51,51, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:10,2022-8-24 9:46:10,763_1_22_F_35_424_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,52,52, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:10,2022-8-24 9:46:10,763_1_22_F_35_424_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,53,53, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:11,2022-8-24 9:46:11,763_1_22_F_35_424_4
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,54,54, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:11,2022-8-24 9:46:11,763_1_22_F_35_424_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,55,55, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:11,2022-8-24 9:46:11,763_1_22_F_35_424_6
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,424,424,56,56, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_424_7
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,455,455,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1405103302_t.gif,Cellular Physiology of Nerve and Muscle,4TH 03,"matthews,garyg.",9781405103305, ,Recommended,WILEY, , , ,$105.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_455_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,480,480,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1118581784_t.gif,Bioinformatics and Functional Genomics,3RD 15,"pevsner,jonathan",9781118581780, ,Recommended,WILEY, , , ,$152.54, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_480_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,493,493,50,50, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_493_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,493,493,51,51, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_493_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,493,493,52,52, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_493_3
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,497,497,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/0415269962_t.gif,Scientists Must Write - Study Guide,2ND 02,"barrass,robert",9780415269964, ,Recommended,TAYLOR, , , ,$48.95, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:12,2022-8-24 9:46:12,763_1_22_F_35_497_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,498,498,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_498_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,498,498,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_498_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,504,504,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/M002258153_t.gif,Principles of Development,6TH 19,"wolpert,lewis/tickle,cheryll/arias,alfonso",9780198800569, ,REQUIRED,OXF, , , ,$224.99, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_504_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,555,555,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1405103302_t.gif,Cellular Physiology of Nerve and Muscle,4TH 03,"matthews,garyg.",9781405103305, ,REQUIRED,WILEY, , , ,$105.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_555_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,567,567,01,01, ,SUNY Brockport Official Bookstore, , ,/_ui/responsive/common/images/image-not-found.png,Lehninger Principles of Biochemistry,8TH 21,"nelson,davidl./cox,michaelm.",9781319228002, ,REQUIRED,MAC HIGHER, , , ,$372.28, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_567_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,567,567,61,61, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_567_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,570,570,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:13,2022-8-24 9:46:13,763_1_22_F_35_570_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,570,570,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_570_2
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,580,580,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1118581784_t.gif,Bioinformatics and Functional Genomics,3RD 15,"pevsner,jonathan",9781118581780, ,Recommended,WILEY, , , ,$152.54, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_580_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,692,692,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_692_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,692,692,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_692_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,699,699,50,50, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_699_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,699,699,51,51, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_699_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,699,699,52,52, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_699_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,699,699,53,53, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:14,2022-8-24 9:46:14,763_1_22_F_35_699_4
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,702,702,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:15,2022-8-24 9:46:15,763_1_22_F_35_702_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,702,702,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:15,2022-8-24 9:46:15,763_1_22_F_35_702_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,702,702,04,04, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:15,2022-8-24 9:46:15,763_1_22_F_35_702_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,702,702,05,05, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:15,2022-8-24 9:46:15,763_1_22_F_35_702_4
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,702,702,06,06, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:15,2022-8-24 9:46:15,763_1_22_F_35_702_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,702,702,50,50, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:15,2022-8-24 9:46:15,763_1_22_F_35_702_6
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,704,704,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:16,2022-8-24 9:46:16,763_1_22_F_35_704_1
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,704,704,02,02, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:16,2022-8-24 9:46:16,763_1_22_F_35_704_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,704,704,03,03, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:16,2022-8-24 9:46:16,763_1_22_F_35_704_3
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,704,704,04,04, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:16,2022-8-24 9:46:16,763_1_22_F_35_704_4
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,704,704,05,05, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:16,2022-8-24 9:46:16,763_1_22_F_35_704_5
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_35,BIO, , ,704,704,06,06, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:16,2022-8-24 9:46:16,763_1_22_F_35_704_6
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_45,BUS, , ,263,263,01,01, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1483383520_t.gif,Entrepreneurship: The Practice and Mindset,18,"neck,heidim.",9781483383521, ,REQUIRED,SAGE, , , ,$125.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:17,2022-8-24 9:46:17,763_1_22_F_45_263_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_45,BUS, , ,263,263,02,02, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1483383520_t.gif,Entrepreneurship: The Practice and Mindset,18,"neck,heidim.",9781483383521, ,REQUIRED,SAGE, , , ,$125.00, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:17,2022-8-24 9:46:17,763_1_22_F_45_263_2
 , ,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_45,BUS, , ,317,317,01,01, ,SUNY Brockport Official Bookstore, , ,,,,,, , ,, , , ,, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:17,2022-8-24 9:46:17,763_1_22_F_45_317_1
 ,,18052, ,SUNY Brockport Official Bookstore,763_1_22_F,Fall 2022, , , ,763,SUNY Brockport Official Bookstore,763_1_45,BUS, , ,317,317,61,61, ,SUNY Brockport Official Bookstore, , ,https://bookinfo.mbsdirect.net/TextbookInfo/Thumb/1305870727_t.gif,Microsoft Office 365 & Excel 2016: Comprehensive,17,"freund,stevenm./starks,joyl.",9781305870727, ,REQUIRED,CENGAGE L, , , ,$226.02, ,https://brockport.bncollege.com/, , ,2022-8-24 9:46:17,2022-8-24 9:46:17,763_1_22_F_45_317_2
